device_id,attribution_time,channel,campaign_id,attribution_cost
20240214_6sfp5dcuyy,2024-02-14 21:31:11,youtube,Promocode_top,7
20240418_06ng3jtx8l,2024-04-18 11:06:59,adMob,target_apps1212,4
20240321_h92lxndurv,2024-03-21 13:07:32,ironSource,ID_ekvpa23,2
20240322_b57obvtjz9,2024-03-22 15:38:29,tiktok_ads,Campaign_LSR14,1
20240117_0ekcsvtto5,2024-01-17 07:39:26,adMob,Small_games24,2
20240415_2qk3lzck7g,2024-04-15 08:36:52,youtube,Promocode_top,7
20240206_rrbrxhlnxu,2024-02-06 15:20:34,adMob,pop_Games,3
20240319_3t4jqkc3w0,2024-03-19 16:02:11,youtube,Shorts_v3,7
20240223_w4g3z88vxi,2024-02-23 22:32:45,youtube,Shorts_v3,5
20240320_gzsuuknaag,2024-03-20 07:12:42,youtube,Promocode_target11,5
20240112_6t6rscmmr3,2024-01-12 08:54:22,tiktok_ads,Campaign_pre34,2
20240301_bw5ofihwl1,2024-03-01 09:53:17,tiktok_ads,Campaign_eeR_v2,4
20240320_dxsize2v08,2024-03-20 08:29:10,tiktok_ads,Campaign_LSR14,3
20240210_guhohsidhy,2024-02-10 11:58:17,tiktok_ads,Campaign_KAW23,1
20240309_8ltcvmo5gx,2024-03-09 19:08:33,ironSource,ID_4443d,2
20240330_8i0hhepjym,2024-03-30 19:32:23,adMob,pop_Games,4
20240102_eiifwyufdn,2024-01-02 04:39:20,tiktok_ads,Campaign_KAW23,2
20240202_tu170w25fl,2024-02-02 18:02:28,youtube,Promocode_target11,4
20240203_d28m0vnrxf,2024-02-03 01:08:54,appLovin,Campaign332,6
20240112_27x31z6twr,2024-01-12 12:28:44,tiktok_ads,Campaign_eeR_v2,3
20240314_cz7ojw0jw7,2024-03-14 18:43:55,ironSource,ID_ekvpa23,3
20240228_1skg1a7ikt,2024-02-28 06:34:23,tiktok_ads,Campaign_pre34,4
20240225_owdipiijv1,2024-02-25 02:16:11,tiktok_ads,Campaign_pre34,4
20240212_hq16cxcos9,2024-02-12 02:33:48,tiktok_ads,Campaign_pre34,4
20240129_1py6xqdtpc,2024-01-29 00:27:05,tiktok_ads,Campaign_KAW23,1
20240102_kblgjbz2u8,2024-01-02 19:17:03,tiktok_ads,Campaign_eeR_v2,4
20240411_bzn1wth44c,2024-04-11 16:29:13,tiktok_ads,Campaign_LSR14,1
20240312_umxm97t11c,2024-03-12 18:55:03,tiktok_ads,Campaign_LSR14,2
20240216_nqcwzgvp5x,2024-02-16 02:51:48,adMob,pop_Games,5
20240410_gd2hrqyacl,2024-04-10 00:52:48,tiktok_ads,Campaign_LSR14,2
20240207_lgtktppn6b,2024-02-07 14:33:57,adMob,pop_Games,4
20240126_gt0trjjdmj,2024-01-26 17:41:13,appLovin,Campaign_1221,7
20240223_zqbie3ephn,2024-02-23 12:51:18,youtube,Promocode_top,4
20240423_3oj1705aft,2024-04-23 23:32:13,tiktok_ads,Campaign_LSR14,1
20240307_f1k9qdhslk,2024-03-07 23:46:00,tiktok_ads,Campaign_LSR14,3
20240429_m4tvf0ju2r,2024-04-29 15:41:13,appLovin,Campaign332,7
20240130_abbaomk8rv,2024-01-30 15:43:49,tiktok_ads,Campaign_eeR_v2,5
20240304_debq7nxa3e,2024-03-04 12:34:20,ironSource,ID_4443d,2
20240307_xw24pdtj1u,2024-03-07 05:32:32,tiktok_ads,Campaign_LSR14,3
20240109_7pa545c1w2,2024-01-09 22:06:28,appLovin,Campaign_1221,6
20240319_o8nc3uebpj,2024-03-19 08:38:28,ironSource,ID_4443d,3
20240410_6dq8swwe58,2024-04-10 20:05:57,youtube,Promocode_target11,3
20240225_8i14lg454k,2024-02-25 02:43:04,youtube,Promocode_top,5
20240412_w518eougr2,2024-04-12 22:29:35,tiktok_ads,Campaign_LSR14,1
20240128_pbn00ib38e,2024-01-28 04:51:38,youtube,Promocode_target11,5
20240105_k8ae9snmll,2024-01-05 17:56:54,tiktok_ads,Campaign_eeR_v2,4
20240327_9blrncolte,2024-03-27 11:02:55,youtube,referral_target,6
20240301_074px8j0r4,2024-03-01 23:50:29,adMob,Small_games24,2
20240225_94m4lh0xgp,2024-02-25 12:51:36,tiktok_ads,Campaign_KAW23,1
20240322_fh1gjxbtyh,2024-03-22 23:08:59,appLovin,Campaign332,7
20240430_2crdgwjgbb,2024-04-30 10:31:45,adMob,target_apps1212,4
20240107_jd4i1plwcl,2024-01-07 14:32:37,youtube,Promocode_target11,5
20240330_7gk1fynq9z,2024-03-30 19:00:11,tiktok_ads,Campaign_LSR14,3
20240126_zxx7t16im8,2024-01-26 00:37:11,tiktok_ads,Campaign_eeR_v2,5
20240425_pgykr83duz,2024-04-25 10:49:29,tiktok_ads,Campaign_LSR14,3
20240302_rihiicpf1b,2024-03-02 04:29:24,tiktok_ads,Campaign_eeR_v2,3
20240309_55qherg47a,2024-03-09 13:35:51,youtube,Promocode_top,6
20240213_fmureez0eu,2024-02-13 21:42:18,youtube,Promocode_target11,6
20240415_1ja1jm8w3f,2024-04-15 02:36:09,youtube,Promocode_top,7
20240405_ow0u336ksu,2024-04-05 11:52:29,appLovin,Campaign_1221,5
20240328_qekh0sv4sw,2024-03-28 19:32:04,tiktok_ads,Campaign_LSR14,1
20240417_5jfw377wku,2024-04-17 18:10:03,tiktok_ads,Campaign_LSR14,2
20240224_ppj2zh4wt6,2024-02-24 12:35:15,tiktok_ads,Campaign_pre34,2
20240312_ybyi6z08cw,2024-03-12 04:46:05,youtube,Promocode_target11,5
20240308_l546qvopez,2024-03-08 18:58:04,tiktok_ads,Campaign_LSR14,2
20240414_49w3tijrdx,2024-04-14 13:35:20,youtube,Shorts_v3,5
20240304_hn075senqe,2024-03-04 19:18:02,ironSource,ID_ekvpa23,2
20240306_4d7ig69nbq,2024-03-06 12:00:32,tiktok_ads,Campaign_KAW23,1
20240219_3aoa18cv89,2024-02-19 22:33:45,tiktok_ads,Campaign_LSR14,2
20240418_wgzdvcc8m3,2024-04-18 05:34:28,youtube,Promocode_top,7
20240119_cdwn8oov01,2024-01-20 00:00:50,tiktok_ads,Campaign_KAW23,2
20240228_blwt7fphrm,2024-02-28 01:46:44,tiktok_ads,Campaign_LSR14,2
20240312_daaqo9o1m2,2024-03-12 05:09:47,adMob,Small_games24,2
20240202_ou0xbdder6,2024-02-02 20:12:40,tiktok_ads,Campaign_eeR_v2,4
20240429_oo27v2pqaw,2024-04-29 11:47:18,tiktok_ads,Campaign_LSR14,2
20240412_ebt0ik2jim,2024-04-12 16:18:50,youtube,referral_target,6
20240320_e2nzshkd7c,2024-03-20 08:26:19,tiktok_ads,Campaign_pre34,3
20240108_g88ph8c043,2024-01-08 20:29:49,tiktok_ads,Campaign_eeR_v2,3
20240118_gfauim9hoo,2024-01-18 10:00:33,youtube,Shorts_v3,4
20240301_0arpof26zl,2024-03-01 16:24:47,tiktok_ads,Campaign_KAW23,1
20240220_gqxn1y1p12,2024-02-20 09:13:47,tiktok_ads,Campaign_eeR_v2,5
20240227_e93hazmphw,2024-02-27 02:49:13,youtube,Promocode_target11,5
20240222_ye0an7s2mo,2024-02-22 18:23:42,adMob,Small_games24,1
20240226_5xiz0z2c7r,2024-02-26 08:03:11,youtube,Promocode_top,5
20240210_37rnec8hgh,2024-02-10 20:20:31,adMob,target_apps1212,6
20240405_osykq179xg,2024-04-05 14:23:14,youtube,Promocode_target11,4
20240216_ga0zgtj5et,2024-02-16 17:37:43,youtube,referral_target,8
20240304_rodus2ydin,2024-03-04 17:35:19,youtube,Promocode_top,8
20240414_75bjz6tkya,2024-04-14 17:54:31,tiktok_ads,Campaign_eeR_v2,4
20240209_mthzxtugvm,2024-02-09 00:17:49,youtube,Promocode_target11,3
20240402_1hthd6yk7k,2024-04-02 18:35:08,appLovin,Campaign332,7
20240228_df08metjsr,2024-02-28 02:40:20,youtube,Promocode_target11,5
20240304_kks8sijhgf,2024-03-04 04:05:07,adMob,target_apps1212,3
20240119_tptq47hl8t,2024-01-19 21:54:32,tiktok_ads,Campaign_LSR14,1
20240228_jre7gto4xd,2024-02-28 17:31:54,adMob,pop_Games,5
20240413_l4xreybdio,2024-04-13 18:42:19,adMob,Small_games24,2
20240319_oq4km57trx,2024-03-19 01:18:42,tiktok_ads,Campaign_LSR14,2
20240421_urp6h4ltb5,2024-04-21 11:13:15,youtube,Shorts_v3,5
20240123_yjaeeargrd,2024-01-23 15:25:57,adMob,Small_games24,1
20240114_smabn6sop5,2024-01-14 12:13:58,youtube,Promocode_top,6
20240119_gn9l27g337,2024-01-19 04:06:10,ironSource,ID_fdgj123,1
20240118_6nwp3eg5p3,2024-01-18 03:45:44,youtube,Promocode_top,4
20240326_f7se2f0m8x,2024-03-26 18:43:33,adMob,target_apps1212,6
20240306_sq1tql6m4h,2024-03-06 18:40:16,appLovin,Campaign_1221,7
20240406_o0mlvxbd7j,2024-04-06 09:43:08,tiktok_ads,Campaign_pre34,3
20240414_z8b3yv2t3u,2024-04-14 01:25:55,tiktok_ads,Campaign_pre34,4
20240302_pag8bgo2lk,2024-03-02 22:29:29,tiktok_ads,Campaign_LSR14,1
20240402_5njz9t46du,2024-04-02 16:22:42,tiktok_ads,Campaign_pre34,2
20240420_b913wrdix2,2024-04-20 16:28:00,ironSource,ID_fdgj123,2
20240109_85ttvslzws,2024-01-09 23:54:02,tiktok_ads,Campaign_LSR14,1
20240117_8mvg507bx9,2024-01-17 04:27:46,tiktok_ads,Campaign_KAW23,1
20240212_4zmfx7lep4,2024-02-12 08:24:43,tiktok_ads,Campaign_LSR14,1
20240108_4gjiyz7ags,2024-01-08 06:24:52,tiktok_ads,Campaign_KAW23,2
20240427_8c62ptefrh,2024-04-27 09:44:00,tiktok_ads,Campaign_KAW23,2
20240204_ffmq8vhwq6,2024-02-04 09:45:17,youtube,Promocode_top,5
20240309_ny9yht4uu2,2024-03-09 07:31:42,youtube,Promocode_top,5
20240414_rg7ucpefwj,2024-04-14 13:53:37,tiktok_ads,Campaign_eeR_v2,3
20240311_9lbxbm31rf,2024-03-11 10:05:32,appLovin,Campaign332,6
20240428_g12qf5lmbc,2024-04-28 02:30:37,ironSource,ID_fdgj123,2
20240429_466ya9nzca,2024-04-29 05:29:28,youtube,Shorts_v3,5
20240217_8mxcrvabnp,2024-02-17 07:34:41,youtube,Promocode_top,5
20240329_3zii7wgog0,2024-03-29 12:33:01,adMob,pop_Games,4
20240227_ky3aztm0cm,2024-02-27 02:18:34,tiktok_ads,Campaign_LSR14,3
20240317_m0lu93kjrf,2024-03-17 03:56:02,tiktok_ads,Campaign_LSR14,1
20240314_g0gn8cei6x,2024-03-14 14:17:35,adMob,Small_games24,1
20240328_k01wsx8eia,2024-03-28 21:21:34,youtube,Promocode_target11,4
20240423_kss4z5toeb,2024-04-23 06:15:55,tiktok_ads,Campaign_KAW23,1
20240313_wmuh31riia,2024-03-13 01:04:49,tiktok_ads,Campaign_LSR14,2
20240322_dz2107pnxc,2024-03-22 12:26:40,adMob,pop_Games,5
20240223_ysp3ivfiqf,2024-02-23 19:44:21,tiktok_ads,Campaign_LSR14,2
20240102_qk3j87mhk3,2024-01-02 21:35:22,tiktok_ads,Campaign_eeR_v2,3
20240331_gxdcy3rzu3,2024-03-31 17:41:10,youtube,Promocode_target11,5
20240103_c905nkfjg4,2024-01-03 11:40:15,youtube,Promocode_target11,3
20240103_4kd73yx3hn,2024-01-03 14:53:13,tiktok_ads,Campaign_pre34,4
20240324_3q6c1dyc9h,2024-03-24 07:31:59,appLovin,Campaign332,6
20240120_pvluj0vqox,2024-01-20 23:35:56,youtube,referral_target,9
20240128_j8zj1auabz,2024-01-28 10:40:00,adMob,Small_games24,2
20240425_n27p0bux93,2024-04-25 07:03:39,youtube,Promocode_target11,6
20240415_rz9q71rsz7,2024-04-15 17:57:29,tiktok_ads,Campaign_KAW23,2
20240321_vk5y3ljb8h,2024-03-21 16:28:33,tiktok_ads,Campaign_LSR14,1
20240118_01xp4ti08j,2024-01-18 09:07:56,adMob,pop_Games,4
20240219_1ghpfeqsxj,2024-02-19 17:15:22,youtube,Promocode_target11,6
20240114_rbgxev69o4,2024-01-14 22:53:25,ironSource,ID_fdgj123,2
20240101_23k2swvheu,2024-01-01 17:51:05,adMob,target_apps1212,5
20240115_vq50zyfsz2,2024-01-15 09:51:58,youtube,Promocode_target11,5
20240331_z60na3nfft,2024-03-31 22:22:15,tiktok_ads,Campaign_pre34,3
20240114_fj9wzjua57,2024-01-14 23:35:45,tiktok_ads,Campaign_eeR_v2,5
20240219_8mtekylul2,2024-02-19 06:42:58,youtube,Promocode_target11,3
20240306_smg7vfvgk7,2024-03-06 12:33:26,tiktok_ads,Campaign_LSR14,1
20240130_590stf4w5g,2024-01-30 09:59:39,tiktok_ads,Campaign_pre34,2
20240322_8sluw1me61,2024-03-22 15:45:06,tiktok_ads,Campaign_LSR14,1
20240102_2sf97b8acb,2024-01-02 08:38:04,youtube,referral_target,10
20240415_782trj9kax,2024-04-15 21:03:34,tiktok_ads,Campaign_pre34,2
20240413_lvr42kgcvk,2024-04-13 23:39:17,tiktok_ads,Campaign_pre34,3
20240419_orrtr1a20o,2024-04-19 08:22:04,tiktok_ads,Campaign_eeR_v2,5
20240107_bz2j1aojs6,2024-01-07 17:05:51,tiktok_ads,Campaign_KAW23,1
20240420_m085g5lks8,2024-04-20 14:19:35,youtube,Promocode_top,5
20240308_cw2dzo1s3y,2024-03-08 20:44:46,adMob,target_apps1212,6
20240310_uzjyvfi8xe,2024-03-10 23:07:00,youtube,Promocode_top,7
20240425_a31i7n1dzn,2024-04-25 10:03:02,appLovin,Campaign_1221,8
20240322_nab0nd6zk1,2024-03-22 09:30:51,tiktok_ads,Campaign_KAW23,2
20240412_ff83jf42eb,2024-04-12 23:35:59,youtube,referral_target,9
20240326_dveoexdkyp,2024-03-26 18:04:10,adMob,Small_games24,1
20240406_mif8jagkef,2024-04-06 04:49:38,adMob,pop_Games,4
20240410_40np1hfrpg,2024-04-10 05:42:21,appLovin,Campaign_1221,7
20240424_whnjgpu2dq,2024-04-24 07:38:23,appLovin,Campaign_1221,7
20240311_br9vybjzx4,2024-03-11 12:24:34,appLovin,Campaign_1221,6
20240426_uygi8eysfu,2024-04-26 03:09:56,appLovin,Campaign332,6
20240325_gz9dw2fub7,2024-03-25 02:28:06,tiktok_ads,Campaign_LSR14,3
20240201_7wkrlcnxr5,2024-02-01 07:39:12,youtube,referral_target,7
20240229_3gzhospjf6,2024-02-29 10:13:15,ironSource,ID_fdgj123,1
20240107_ddvtbxqjl2,2024-01-07 12:42:51,ironSource,ID_fdgj123,1
20240413_45fa6wqvj5,2024-04-13 10:08:16,appLovin,Campaign_1221,5
20240420_12hcf6w5t7,2024-04-20 20:04:13,youtube,Promocode_top,4
20240108_lo9fzqlmr7,2024-01-08 11:21:31,adMob,Small_games24,2
20240203_mpzfztv8q7,2024-02-03 16:36:32,adMob,Small_games24,2
20240208_qs2fcq9vwm,2024-02-08 10:28:24,youtube,Shorts_v3,6
20240119_oybs4pzj9z,2024-01-19 08:17:36,youtube,referral_target,9
20240401_sd7w385a4o,2024-04-01 08:00:34,tiktok_ads,Campaign_KAW23,1
20240129_920sszmrbt,2024-01-29 20:02:45,tiktok_ads,Campaign_eeR_v2,4
20240223_pmdrzfx8l2,2024-02-23 06:38:45,tiktok_ads,Campaign_KAW23,1
20240226_ibj2fnrl05,2024-02-26 16:02:10,tiktok_ads,Campaign_LSR14,2
20240402_9ngkz9717q,2024-04-02 10:25:08,tiktok_ads,Campaign_pre34,2
20240226_2t0bcz1p0o,2024-02-26 05:39:33,tiktok_ads,Campaign_LSR14,1
20240307_0od6du52tb,2024-03-07 18:06:17,tiktok_ads,Campaign_LSR14,1
20240119_1mjv5xcyno,2024-01-19 06:01:53,ironSource,ID_4443d,1
20240301_fnuc8dcdwl,2024-03-01 22:10:35,adMob,pop_Games,5
20240329_u6s54m18jp,2024-03-29 21:04:37,youtube,Shorts_v3,5
20240131_8x3rmm8rlv,2024-01-31 03:17:17,tiktok_ads,Campaign_eeR_v2,4
20240402_oe9utldpvf,2024-04-02 16:17:18,youtube,Promocode_top,5
20240223_8ma6mqjze3,2024-02-23 07:27:53,appLovin,Campaign_1221,8
20240325_fl4jpca98x,2024-03-25 07:15:20,youtube,referral_target,7
20240201_2qcnx4t5r1,2024-02-01 12:24:35,tiktok_ads,Campaign_LSR14,2
20240318_kftfujs00k,2024-03-18 19:13:50,youtube,Promocode_target11,3
20240418_u1pv8jhxqs,2024-04-18 04:16:02,youtube,Shorts_v3,4
20240404_tv081hq77t,2024-04-04 16:35:42,adMob,Small_games24,2
20240322_lcvhniqxid,2024-03-22 19:03:41,adMob,pop_Games,4
20240410_nvby5zws56,2024-04-10 04:16:01,tiktok_ads,Campaign_LSR14,1
20240210_kcvuyk3dv4,2024-02-10 03:35:02,tiktok_ads,Campaign_LSR14,2
20240429_54qczbxtvw,2024-04-29 11:55:47,youtube,Shorts_v3,4
20240125_g1f06ozd3x,2024-01-25 06:22:43,tiktok_ads,Campaign_KAW23,1
20240104_xtpowekt4w,2024-01-04 17:04:27,youtube,referral_target,9
20240403_84hw9p07de,2024-04-03 20:19:42,tiktok_ads,Campaign_KAW23,2
20240208_17clz4vlkk,2024-02-08 17:14:46,tiktok_ads,Campaign_eeR_v2,4
20240107_hwtgugosy2,2024-01-07 19:52:24,tiktok_ads,Campaign_pre34,4
20240116_khc0febcsu,2024-01-16 23:27:09,youtube,Shorts_v3,7
20240406_latn0oj05r,2024-04-06 21:23:18,tiktok_ads,Campaign_KAW23,2
20240326_z8vw8pmfbj,2024-03-26 15:42:43,adMob,Small_games24,2
20240125_gb3nj0tjnp,2024-01-25 21:16:33,ironSource,ID_fdgj123,1
20240205_m479w3jdig,2024-02-05 02:46:28,youtube,Promocode_target11,6
20240405_17powgkbvi,2024-04-05 12:50:04,ironSource,ID_fdgj123,2
20240418_ye0bayfsnk,2024-04-18 04:48:02,youtube,referral_target,8
20240315_xnzwbz14un,2024-03-15 18:22:53,appLovin,Campaign_1221,7
20240203_j3h9rnuyh9,2024-02-03 00:13:45,tiktok_ads,Campaign_LSR14,1
20240119_q0a7q2tjps,2024-01-19 16:33:23,youtube,referral_target,6
20240315_2lk19ud5eu,2024-03-15 19:27:27,tiktok_ads,Campaign_LSR14,2
20240413_nd0yaz5r5a,2024-04-13 12:00:40,tiktok_ads,Campaign_eeR_v2,5
20240423_muz34u8ru3,2024-04-23 21:58:04,tiktok_ads,Campaign_LSR14,1
20240226_o6nn89131d,2024-02-26 00:53:05,youtube,Promocode_target11,6
20240128_0j2g0edlrg,2024-01-28 12:20:52,tiktok_ads,Campaign_KAW23,1
20240302_3hhlmnvqtf,2024-03-02 21:40:37,tiktok_ads,Campaign_pre34,3
20240302_pr7uu8bk2i,2024-03-02 11:09:47,youtube,Promocode_target11,4
20240104_1e8kwrtyfv,2024-01-04 21:56:26,tiktok_ads,Campaign_KAW23,2
20240304_jcsg429hsa,2024-03-04 15:40:49,appLovin,Campaign_1221,8
20240429_bfaa3dhi8k,2024-04-29 04:13:37,tiktok_ads,Campaign_eeR_v2,5
20240330_hu3hg88n9s,2024-03-30 15:00:55,tiktok_ads,Campaign_pre34,2
20240119_eb5vdhvu0q,2024-01-19 15:45:46,youtube,Promocode_target11,6
20240216_pk5pdeqhzu,2024-02-16 22:34:27,youtube,referral_target,10
20240420_06qned7q3g,2024-04-20 12:10:22,youtube,Promocode_top,6
20240310_hhwimxq7xy,2024-03-10 21:00:37,adMob,target_apps1212,3
20240407_avvdnp5nm9,2024-04-07 13:39:43,youtube,Shorts_v3,6
20240121_1dv8tfqeok,2024-01-21 20:31:43,tiktok_ads,Campaign_LSR14,2
20240324_5gq8gqyeb1,2024-03-24 22:48:17,tiktok_ads,Campaign_eeR_v2,4
20240128_f85bdki5fu,2024-01-28 00:11:25,youtube,referral_target,7
20240127_god17cg4le,2024-01-27 01:35:40,youtube,Shorts_v3,5
20240202_23lvfo7s68,2024-02-02 07:12:40,adMob,pop_Games,5
20240403_thry0l98j4,2024-04-03 07:09:54,ironSource,ID_fdgj123,2
20240219_z06wxyl6ql,2024-02-19 20:06:26,appLovin,Campaign332,6
20240411_dj0xsqfmtu,2024-04-11 06:17:34,youtube,referral_target,10
20240324_09yzw5c6wn,2024-03-24 17:17:26,youtube,Shorts_v3,4
20240124_s1lskwky62,2024-01-24 14:04:17,adMob,Small_games24,2
20240219_k3lz1z4k05,2024-02-19 17:43:46,tiktok_ads,Campaign_LSR14,1
20240407_eztfyt71ay,2024-04-07 04:17:13,youtube,Shorts_v3,7
20240420_dfzomm3um1,2024-04-20 03:25:33,adMob,pop_Games,5
20240405_ykqo1v6xrj,2024-04-05 14:28:49,tiktok_ads,Campaign_KAW23,2
20240101_4k7baxsivv,2024-01-01 13:42:20,adMob,pop_Games,4
20240321_95duihgclv,2024-03-21 14:28:21,youtube,Promocode_top,7
20240413_gx33uzgc8k,2024-04-13 23:55:10,tiktok_ads,Campaign_KAW23,1
20240116_s4jzbnc0wo,2024-01-16 16:12:27,youtube,Promocode_target11,3
20240323_kjouosd5j7,2024-03-23 02:54:38,appLovin,Campaign332,7
20240101_hwfxwbj79j,2024-01-01 20:04:26,tiktok_ads,Campaign_KAW23,1
20240318_w9yxe7quxa,2024-03-18 05:07:55,ironSource,ID_ekvpa23,3
20240428_jug31k53c1,2024-04-28 03:05:06,youtube,Promocode_top,4
20240204_m9bvcjb9cp,2024-02-04 14:58:57,tiktok_ads,Campaign_KAW23,2
20240126_ss5xvtipw5,2024-01-26 12:13:10,youtube,Shorts_v3,6
20240104_ltoxl00ml0,2024-01-04 02:00:29,tiktok_ads,Campaign_pre34,3
20240421_s9czrx052y,2024-04-21 01:42:10,appLovin,Campaign_1221,8
20240324_uc0pt2jpcb,2024-03-24 04:04:56,tiktok_ads,Campaign_eeR_v2,5
20240314_1dwzmylha2,2024-03-14 13:42:53,tiktok_ads,Campaign_KAW23,1
20240301_scip2y7177,2024-03-01 15:00:55,tiktok_ads,Campaign_eeR_v2,5
20240311_5lgrt2vxjk,2024-03-11 23:15:13,tiktok_ads,Campaign_pre34,2
20240312_k1gbf9kt87,2024-03-12 03:56:31,appLovin,Campaign_1221,8
20240416_fug0pgbhof,2024-04-16 19:37:04,tiktok_ads,Campaign_pre34,3
20240203_u6pwlzuqws,2024-02-03 01:25:53,appLovin,Campaign332,6
20240430_92a1l7xaf9,2024-04-30 09:35:00,tiktok_ads,Campaign_pre34,3
20240108_w2leode35w,2024-01-08 15:32:26,youtube,Promocode_target11,5
20240118_yeeshfc5qp,2024-01-18 10:12:37,tiktok_ads,Campaign_pre34,3
20240217_7ev5qzhdkx,2024-02-17 18:54:32,youtube,Shorts_v3,6
20240303_5se3cgn797,2024-03-03 15:44:49,appLovin,Campaign332,6
20240425_eik790t5a3,2024-04-25 20:16:11,ironSource,ID_ekvpa23,2
20240322_zglbs4tie7,2024-03-22 07:52:44,adMob,Small_games24,2
20240123_ey7skiq0fv,2024-01-23 10:07:38,adMob,Small_games24,2
20240423_o6t852eg13,2024-04-23 15:45:14,tiktok_ads,Campaign_LSR14,1
20240109_7oc4l0dzcn,2024-01-09 02:25:55,tiktok_ads,Campaign_eeR_v2,5
20240202_z0y5ztqnn2,2024-02-02 02:07:30,tiktok_ads,Campaign_KAW23,1
20240202_8hxcduw6b6,2024-02-02 11:42:51,appLovin,Campaign332,6
20240427_14kpzrrl2l,2024-04-27 04:43:45,tiktok_ads,Campaign_eeR_v2,3
20240331_2u2qtg7e2e,2024-03-31 23:41:19,tiktok_ads,Campaign_eeR_v2,5
20240219_h84kpi6jas,2024-02-19 01:16:10,tiktok_ads,Campaign_eeR_v2,4
20240102_8aslxwxei8,2024-01-02 01:24:15,youtube,Shorts_v3,4
20240123_nohv9y2486,2024-01-23 06:21:48,tiktok_ads,Campaign_LSR14,1
20240414_47qk5upc1i,2024-04-14 03:54:17,appLovin,Campaign332,6
20240205_qnhplq3875,2024-02-05 05:30:01,adMob,Small_games24,2
20240304_aedpspw8gj,2024-03-04 13:01:02,ironSource,ID_4443d,3
20240307_63gok09y6q,2024-03-07 13:31:39,tiktok_ads,Campaign_LSR14,1
20240301_earkizido6,2024-03-01 02:30:42,tiktok_ads,Campaign_LSR14,3
20240204_8x2bx0vl6m,2024-02-04 05:16:23,tiktok_ads,Campaign_pre34,2
20240122_sc153w0bd7,2024-01-22 22:15:37,youtube,Promocode_top,7
20240307_fcyk11nxta,2024-03-07 07:45:02,ironSource,ID_4443d,2
20240308_hjuheuwm0b,2024-03-08 02:28:35,youtube,Promocode_top,6
20240228_ehc68vt8qy,2024-02-28 18:59:33,youtube,referral_target,6
20240427_lwbats2u7s,2024-04-27 06:54:48,tiktok_ads,Campaign_pre34,2
20240131_5o08k7sxtv,2024-01-31 22:29:46,appLovin,Campaign332,6
20240314_rdwswotzue,2024-03-14 12:05:42,tiktok_ads,Campaign_eeR_v2,3
20240228_ja8gek6kv9,2024-02-28 21:29:56,tiktok_ads,Campaign_pre34,2
20240223_gxz0wpuw97,2024-02-23 02:59:27,tiktok_ads,Campaign_pre34,3
20240418_gdo5sfd5i1,2024-04-18 14:24:47,tiktok_ads,Campaign_LSR14,2
20240128_z10coqadfh,2024-01-28 15:45:43,youtube,referral_target,8
20240402_pfief48wjk,2024-04-02 01:18:44,appLovin,Campaign_1221,5
20240208_m0n7x6g29n,2024-02-08 22:04:54,tiktok_ads,Campaign_LSR14,3
20240104_onx91vf0kk,2024-01-04 10:02:04,youtube,Promocode_target11,6
20240318_j4kzidxbcx,2024-03-18 08:07:39,ironSource,ID_fdgj123,2
20240405_fdogudhnwo,2024-04-05 07:36:23,adMob,pop_Games,4
20240110_pqmlj1htdc,2024-01-10 19:59:56,tiktok_ads,Campaign_eeR_v2,4
20240103_b2gjt2qsiu,2024-01-03 23:25:57,youtube,Promocode_top,4
20240119_n42c5ojk15,2024-01-19 20:43:41,appLovin,Campaign_1221,8
20240304_c47nrt877o,2024-03-04 15:23:55,youtube,Shorts_v3,4
20240130_d673w966vw,2024-01-30 03:42:34,appLovin,Campaign332,7
20240412_8lyj3j12lw,2024-04-13 00:03:07,adMob,pop_Games,5
20240421_u1vdppn7bc,2024-04-21 21:11:34,adMob,pop_Games,4
20240104_87w2ysasih,2024-01-04 19:06:00,tiktok_ads,Campaign_KAW23,2
20240427_g9ayt3ki0x,2024-04-27 20:30:31,tiktok_ads,Campaign_pre34,4
20240220_hz5ip3pe7p,2024-02-20 06:15:37,youtube,Promocode_top,7
20240301_tpsbj1cd3a,2024-03-01 13:30:33,tiktok_ads,Campaign_pre34,4
20240206_kbf5hbxehu,2024-02-06 21:29:14,tiktok_ads,Campaign_LSR14,1
20240306_pv5862sgu4,2024-03-06 06:13:30,tiktok_ads,Campaign_pre34,2
20240301_pzd90wca0l,2024-03-01 08:56:56,tiktok_ads,Campaign_eeR_v2,4
20240424_2g7vkp0755,2024-04-24 00:40:52,youtube,Promocode_target11,3
20240207_cspx5dd59l,2024-02-07 12:14:34,youtube,Promocode_top,8
20240417_4q8j2i12wy,2024-04-17 10:51:25,tiktok_ads,Campaign_eeR_v2,3
20240305_ttnw3x3j39,2024-03-05 19:14:15,tiktok_ads,Campaign_eeR_v2,3
20240101_0kod09x7l6,2024-01-01 14:07:22,youtube,Promocode_top,4
20240119_kl0x8tjlye,2024-01-19 01:34:33,youtube,Promocode_top,4
20240229_z0fznhv2a9,2024-02-29 14:53:40,youtube,Promocode_top,5
20240429_ffy0d694hp,2024-04-29 01:37:16,tiktok_ads,Campaign_eeR_v2,3
20240429_nlx6uskmuj,2024-04-29 19:25:07,youtube,referral_target,9
20240227_p7ottmd14c,2024-02-27 01:10:52,youtube,Shorts_v3,7
