user_id,transaction_time,transaction_id,total_value
2pre24qmmjwt8vnu,2024-04-22 18:27:08,2pre24qmmjwt8vnu_294,14.99
ezv66upxdygkkk9d,2024-04-12 16:18:56,ezv66upxdygkkk9d_295,14.99
ezv66upxdygkkk9d,2024-03-24 16:18:56,ezv66upxdygkkk9d_296,4.99
ezv66upxdygkkk9d,2024-04-09 16:18:56,ezv66upxdygkkk9d_297,14.99
ezv66upxdygkkk9d,2024-03-30 16:18:56,ezv66upxdygkkk9d_298,49.99
ezv66upxdygkkk9d,2024-03-21 16:18:56,ezv66upxdygkkk9d_299,99.99
ezv66upxdygkkk9d,2024-03-27 16:18:56,ezv66upxdygkkk9d_300,14.99
ezv66upxdygkkk9d,2024-03-30 16:18:56,ezv66upxdygkkk9d_301,14.99
ezv66upxdygkkk9d,2024-04-02 16:18:56,ezv66upxdygkkk9d_302,49.99
ezv66upxdygkkk9d,2024-03-22 16:18:56,ezv66upxdygkkk9d_303,9.99
ezv66upxdygkkk9d,2024-03-26 16:18:56,ezv66upxdygkkk9d_304,4.99
3mk9gbs3e1mfvtpm,2024-04-19 05:52:15,3mk9gbs3e1mfvtpm_305,49.99
3mk9gbs3e1mfvtpm,2024-04-07 05:52:15,3mk9gbs3e1mfvtpm_306,49.99
3mk9gbs3e1mfvtpm,2024-04-14 05:52:15,3mk9gbs3e1mfvtpm_307,49.99
3mk9gbs3e1mfvtpm,2024-04-23 05:52:15,3mk9gbs3e1mfvtpm_308,4.99
3mk9gbs3e1mfvtpm,2024-04-09 05:52:15,3mk9gbs3e1mfvtpm_309,49.99
3mk9gbs3e1mfvtpm,2024-04-18 05:52:15,3mk9gbs3e1mfvtpm_310,49.99
3mk9gbs3e1mfvtpm,2024-04-12 05:52:15,3mk9gbs3e1mfvtpm_311,14.99
3mk9gbs3e1mfvtpm,2024-03-29 05:52:15,3mk9gbs3e1mfvtpm_312,14.99
3mk9gbs3e1mfvtpm,2024-03-31 05:52:15,3mk9gbs3e1mfvtpm_313,99.99
3mk9gbs3e1mfvtpm,2024-04-08 05:52:15,3mk9gbs3e1mfvtpm_314,49.99
uj79wnw0z0pj5dr6,2024-03-30 16:59:42,uj79wnw0z0pj5dr6_315,49.99
uj79wnw0z0pj5dr6,2024-04-11 16:59:42,uj79wnw0z0pj5dr6_316,9.99
uj79wnw0z0pj5dr6,2024-03-26 16:59:42,uj79wnw0z0pj5dr6_317,14.99
uj79wnw0z0pj5dr6,2024-03-27 16:59:42,uj79wnw0z0pj5dr6_318,49.99
uj79wnw0z0pj5dr6,2024-04-06 16:59:42,uj79wnw0z0pj5dr6_319,49.99
uj79wnw0z0pj5dr6,2024-03-24 16:59:42,uj79wnw0z0pj5dr6_320,14.99
uj79wnw0z0pj5dr6,2024-04-15 16:59:42,uj79wnw0z0pj5dr6_321,4.99
nrxyuwwy66x2o5y7,2024-04-08 21:47:42,nrxyuwwy66x2o5y7_322,99.99
96w6k2b0kgt2rfwq,2024-03-06 02:14:11,96w6k2b0kgt2rfwq_323,4.99
96w6k2b0kgt2rfwq,2024-03-18 02:14:11,96w6k2b0kgt2rfwq_324,9.99
96w6k2b0kgt2rfwq,2024-03-13 02:14:11,96w6k2b0kgt2rfwq_325,4.99
96w6k2b0kgt2rfwq,2024-02-29 02:14:11,96w6k2b0kgt2rfwq_326,99.99
96w6k2b0kgt2rfwq,2024-03-14 02:14:11,96w6k2b0kgt2rfwq_327,4.99
96w6k2b0kgt2rfwq,2024-03-13 02:14:11,96w6k2b0kgt2rfwq_328,9.99
96w6k2b0kgt2rfwq,2024-02-29 02:14:11,96w6k2b0kgt2rfwq_329,14.99
96w6k2b0kgt2rfwq,2024-03-10 02:14:11,96w6k2b0kgt2rfwq_330,99.99
96w6k2b0kgt2rfwq,2024-03-22 02:14:11,96w6k2b0kgt2rfwq_331,49.99
96w6k2b0kgt2rfwq,2024-03-21 02:14:11,96w6k2b0kgt2rfwq_332,99.99
zx1ta527fdxzakyh,2024-01-07 05:35:37,zx1ta527fdxzakyh_333,9.99
zx1ta527fdxzakyh,2024-01-27 05:35:37,zx1ta527fdxzakyh_334,49.99
w7yi5aibdrdkb7s3,2024-05-06 20:11:54,w7yi5aibdrdkb7s3_335,49.99
sx6uy8icz79pn7ur,2024-03-24 23:32:12,sx6uy8icz79pn7ur_336,99.99
utnyjmp7tlki8k2n,2024-03-17 18:20:40,utnyjmp7tlki8k2n_337,99.99
utnyjmp7tlki8k2n,2024-03-13 18:20:40,utnyjmp7tlki8k2n_338,14.99
utnyjmp7tlki8k2n,2024-03-13 18:20:40,utnyjmp7tlki8k2n_339,49.99
utnyjmp7tlki8k2n,2024-03-12 18:20:40,utnyjmp7tlki8k2n_340,49.99
utnyjmp7tlki8k2n,2024-03-09 18:20:40,utnyjmp7tlki8k2n_341,9.99
mj3r3zpmve0yyu3x,2024-04-28 19:13:50,mj3r3zpmve0yyu3x_342,4.99
3hcjcbe1lacatnct,2024-02-01 09:47:58,3hcjcbe1lacatnct_343,14.99
3hcjcbe1lacatnct,2024-01-23 09:47:58,3hcjcbe1lacatnct_344,4.99
3hcjcbe1lacatnct,2024-01-15 09:47:58,3hcjcbe1lacatnct_345,99.99
3hcjcbe1lacatnct,2024-01-19 09:47:58,3hcjcbe1lacatnct_346,99.99
3hcjcbe1lacatnct,2024-01-19 09:47:58,3hcjcbe1lacatnct_347,4.99
3hcjcbe1lacatnct,2024-02-06 09:47:58,3hcjcbe1lacatnct_348,4.99
3hcjcbe1lacatnct,2024-01-23 09:47:58,3hcjcbe1lacatnct_349,14.99
3hcjcbe1lacatnct,2024-02-07 09:47:58,3hcjcbe1lacatnct_350,4.99
4okmnyazmcduy378,2024-05-10 15:40:14,4okmnyazmcduy378_351,99.99
328sbdhbe57k2k80,2024-01-17 15:39:48,328sbdhbe57k2k80_352,14.99
328sbdhbe57k2k80,2024-01-04 15:39:48,328sbdhbe57k2k80_353,14.99
328sbdhbe57k2k80,2024-01-22 15:39:48,328sbdhbe57k2k80_354,9.99
328sbdhbe57k2k80,2024-01-18 15:39:48,328sbdhbe57k2k80_355,49.99
328sbdhbe57k2k80,2024-01-21 15:39:48,328sbdhbe57k2k80_356,99.99
328sbdhbe57k2k80,2024-01-05 15:39:48,328sbdhbe57k2k80_357,4.99
328sbdhbe57k2k80,2024-01-14 15:39:48,328sbdhbe57k2k80_358,14.99
328sbdhbe57k2k80,2024-01-28 15:39:48,328sbdhbe57k2k80_359,4.99
328sbdhbe57k2k80,2024-01-05 15:39:48,328sbdhbe57k2k80_360,99.99
d44itlbjbcrhd78q,2024-04-22 20:58:37,d44itlbjbcrhd78q_361,9.99
i09h6xtjzysiy1z4,2024-05-13 23:29:01,i09h6xtjzysiy1z4_362,49.99
i09h6xtjzysiy1z4,2024-04-19 23:29:01,i09h6xtjzysiy1z4_363,49.99
i09h6xtjzysiy1z4,2024-05-17 23:29:01,i09h6xtjzysiy1z4_364,14.99
i09h6xtjzysiy1z4,2024-05-09 23:29:01,i09h6xtjzysiy1z4_365,99.99
i09h6xtjzysiy1z4,2024-05-11 23:29:01,i09h6xtjzysiy1z4_366,49.99
1bkbdq2xppp4i5x5,2024-05-04 22:14:48,1bkbdq2xppp4i5x5_367,99.99
1bkbdq2xppp4i5x5,2024-04-07 22:14:48,1bkbdq2xppp4i5x5_368,49.99
1bkbdq2xppp4i5x5,2024-04-30 22:14:48,1bkbdq2xppp4i5x5_369,4.99
1bkbdq2xppp4i5x5,2024-05-03 22:14:48,1bkbdq2xppp4i5x5_370,49.99
1bkbdq2xppp4i5x5,2024-04-08 22:14:48,1bkbdq2xppp4i5x5_371,9.99
1bkbdq2xppp4i5x5,2024-04-24 22:14:48,1bkbdq2xppp4i5x5_372,99.99
1bkbdq2xppp4i5x5,2024-04-25 22:14:48,1bkbdq2xppp4i5x5_373,4.99
1bkbdq2xppp4i5x5,2024-05-01 22:14:48,1bkbdq2xppp4i5x5_374,4.99
hq8v6zi3cu8xs1iu,2024-02-11 18:44:09,hq8v6zi3cu8xs1iu_375,14.99
vy39kh1brrt5f7fi,2024-02-23 23:08:40,vy39kh1brrt5f7fi_376,99.99
o3i2paam4nmqtb9k,2024-03-29 22:32:31,o3i2paam4nmqtb9k_377,49.99
o3i2paam4nmqtb9k,2024-03-25 22:32:31,o3i2paam4nmqtb9k_378,14.99
j7sqwxqdlxje9bwx,2024-02-15 21:21:07,j7sqwxqdlxje9bwx_379,9.99
j7sqwxqdlxje9bwx,2024-03-06 21:21:07,j7sqwxqdlxje9bwx_380,99.99
j7sqwxqdlxje9bwx,2024-02-15 21:21:07,j7sqwxqdlxje9bwx_381,14.99
j7sqwxqdlxje9bwx,2024-03-03 21:21:07,j7sqwxqdlxje9bwx_382,99.99
ui3l68yy13v7rfbl,2024-03-07 17:20:35,ui3l68yy13v7rfbl_383,14.99
ui3l68yy13v7rfbl,2024-03-17 17:20:35,ui3l68yy13v7rfbl_384,14.99
ui3l68yy13v7rfbl,2024-03-10 17:20:35,ui3l68yy13v7rfbl_385,49.99
4avo7qg57ay72ppz,2024-02-26 12:15:10,4avo7qg57ay72ppz_386,9.99
4avo7qg57ay72ppz,2024-03-03 12:15:10,4avo7qg57ay72ppz_387,49.99
4avo7qg57ay72ppz,2024-03-04 12:15:10,4avo7qg57ay72ppz_388,99.99
87jz36idjyxef1gt,2024-02-25 10:51:47,87jz36idjyxef1gt_389,49.99
lebj9mumrxcrwbx7,2024-03-17 15:55:21,lebj9mumrxcrwbx7_390,4.99
lebj9mumrxcrwbx7,2024-03-03 15:55:21,lebj9mumrxcrwbx7_391,14.99
lebj9mumrxcrwbx7,2024-03-15 15:55:21,lebj9mumrxcrwbx7_392,99.99
lebj9mumrxcrwbx7,2024-02-24 15:55:21,lebj9mumrxcrwbx7_393,9.99
lebj9mumrxcrwbx7,2024-03-18 15:55:21,lebj9mumrxcrwbx7_394,4.99
lebj9mumrxcrwbx7,2024-02-25 15:55:21,lebj9mumrxcrwbx7_395,4.99
vefs9a6tsw905jbk,2024-04-25 03:47:29,vefs9a6tsw905jbk_396,49.99
vefs9a6tsw905jbk,2024-04-10 03:47:29,vefs9a6tsw905jbk_397,14.99
vefs9a6tsw905jbk,2024-04-25 03:47:29,vefs9a6tsw905jbk_398,99.99
vefs9a6tsw905jbk,2024-04-17 03:47:29,vefs9a6tsw905jbk_399,14.99
vefs9a6tsw905jbk,2024-04-16 03:47:29,vefs9a6tsw905jbk_400,14.99
vefs9a6tsw905jbk,2024-04-07 03:47:29,vefs9a6tsw905jbk_401,49.99
iecu4w8kc478tl9b,2024-02-11 09:52:38,iecu4w8kc478tl9b_402,4.99
iecu4w8kc478tl9b,2024-02-14 09:52:38,iecu4w8kc478tl9b_403,49.99
iecu4w8kc478tl9b,2024-02-11 09:52:38,iecu4w8kc478tl9b_404,4.99
9gr8mmp3f44ru3ia,2024-05-09 03:40:03,9gr8mmp3f44ru3ia_405,49.99
dsuk7zyddat3udkf,2024-05-23 10:58:15,dsuk7zyddat3udkf_406,99.99
j3protx8ziim6y3m,2024-03-31 13:38:44,j3protx8ziim6y3m_407,49.99
m4u1o58u1g8rdpk9,2024-04-04 06:23:37,m4u1o58u1g8rdpk9_408,49.99
m4u1o58u1g8rdpk9,2024-04-13 06:23:37,m4u1o58u1g8rdpk9_409,99.99
m4u1o58u1g8rdpk9,2024-04-12 06:23:37,m4u1o58u1g8rdpk9_410,9.99
m4u1o58u1g8rdpk9,2024-04-03 06:23:37,m4u1o58u1g8rdpk9_411,99.99
m4u1o58u1g8rdpk9,2024-04-18 06:23:37,m4u1o58u1g8rdpk9_412,99.99
m4u1o58u1g8rdpk9,2024-04-23 06:23:37,m4u1o58u1g8rdpk9_413,49.99
m4u1o58u1g8rdpk9,2024-04-24 06:23:37,m4u1o58u1g8rdpk9_414,9.99
m4u1o58u1g8rdpk9,2024-04-26 06:23:37,m4u1o58u1g8rdpk9_415,49.99
m4u1o58u1g8rdpk9,2024-04-17 06:23:37,m4u1o58u1g8rdpk9_416,99.99
xpp90wqs9fnb1zyr,2024-01-24 04:58:23,xpp90wqs9fnb1zyr_417,9.99
xpp90wqs9fnb1zyr,2024-02-15 04:58:23,xpp90wqs9fnb1zyr_418,99.99
xpp90wqs9fnb1zyr,2024-02-13 04:58:23,xpp90wqs9fnb1zyr_419,99.99
xpp90wqs9fnb1zyr,2024-01-28 04:58:23,xpp90wqs9fnb1zyr_420,9.99
xpp90wqs9fnb1zyr,2024-02-14 04:58:23,xpp90wqs9fnb1zyr_421,9.99
xpp90wqs9fnb1zyr,2024-01-30 04:58:23,xpp90wqs9fnb1zyr_422,4.99
xpp90wqs9fnb1zyr,2024-02-04 04:58:23,xpp90wqs9fnb1zyr_423,99.99
j6js5i3j0j9ki41z,2024-04-22 11:35:29,j6js5i3j0j9ki41z_424,49.99
9swd4l2w7kiutezf,2024-02-05 02:04:00,9swd4l2w7kiutezf_425,9.99
9swd4l2w7kiutezf,2024-02-05 02:04:00,9swd4l2w7kiutezf_426,9.99
9swd4l2w7kiutezf,2024-01-17 02:04:00,9swd4l2w7kiutezf_427,9.99
k16jjsp1totn0c8w,2024-05-03 07:40:10,k16jjsp1totn0c8w_428,14.99
k16jjsp1totn0c8w,2024-04-29 07:40:10,k16jjsp1totn0c8w_429,4.99
k16jjsp1totn0c8w,2024-05-07 07:40:10,k16jjsp1totn0c8w_430,49.99
k16jjsp1totn0c8w,2024-05-07 07:40:10,k16jjsp1totn0c8w_431,49.99
k16jjsp1totn0c8w,2024-05-15 07:40:10,k16jjsp1totn0c8w_432,9.99
k16jjsp1totn0c8w,2024-05-01 07:40:10,k16jjsp1totn0c8w_433,99.99
yb1bi5enxa19kx5r,2024-04-04 08:23:36,yb1bi5enxa19kx5r_434,14.99
yb1bi5enxa19kx5r,2024-03-29 08:23:36,yb1bi5enxa19kx5r_435,4.99
yb1bi5enxa19kx5r,2024-03-28 08:23:36,yb1bi5enxa19kx5r_436,14.99
yb1bi5enxa19kx5r,2024-04-10 08:23:36,yb1bi5enxa19kx5r_437,49.99
yb1bi5enxa19kx5r,2024-04-01 08:23:36,yb1bi5enxa19kx5r_438,14.99
yb1bi5enxa19kx5r,2024-04-02 08:23:36,yb1bi5enxa19kx5r_439,14.99
yb1bi5enxa19kx5r,2024-04-12 08:23:36,yb1bi5enxa19kx5r_440,49.99
yb1bi5enxa19kx5r,2024-03-31 08:23:36,yb1bi5enxa19kx5r_441,14.99
dydqrpvifgxzr702,2024-01-29 18:29:57,dydqrpvifgxzr702_442,99.99
dydqrpvifgxzr702,2024-01-09 18:29:57,dydqrpvifgxzr702_443,14.99
dydqrpvifgxzr702,2024-01-28 18:29:57,dydqrpvifgxzr702_444,9.99
dydqrpvifgxzr702,2024-01-29 18:29:57,dydqrpvifgxzr702_445,14.99
dydqrpvifgxzr702,2024-01-31 18:29:57,dydqrpvifgxzr702_446,99.99
dydqrpvifgxzr702,2024-01-31 18:29:57,dydqrpvifgxzr702_447,4.99
dydqrpvifgxzr702,2024-01-29 18:29:57,dydqrpvifgxzr702_448,4.99
dydqrpvifgxzr702,2024-01-09 18:29:57,dydqrpvifgxzr702_449,9.99
dydqrpvifgxzr702,2024-01-16 18:29:57,dydqrpvifgxzr702_450,4.99
dydqrpvifgxzr702,2024-01-13 18:29:57,dydqrpvifgxzr702_451,4.99
3rtpi59jx9mbo7g5,2024-02-03 06:07:07,3rtpi59jx9mbo7g5_452,14.99
wybzprsxjavka9x3,2024-03-01 02:10:49,wybzprsxjavka9x3_453,49.99
wybzprsxjavka9x3,2024-03-11 02:10:49,wybzprsxjavka9x3_454,4.99
wybzprsxjavka9x3,2024-02-29 02:10:49,wybzprsxjavka9x3_455,9.99
wybzprsxjavka9x3,2024-03-07 02:10:49,wybzprsxjavka9x3_456,14.99
wybzprsxjavka9x3,2024-03-07 02:10:49,wybzprsxjavka9x3_457,9.99
wybzprsxjavka9x3,2024-02-29 02:10:49,wybzprsxjavka9x3_458,99.99
wybzprsxjavka9x3,2024-02-25 02:10:49,wybzprsxjavka9x3_459,14.99
wybzprsxjavka9x3,2024-03-02 02:10:49,wybzprsxjavka9x3_460,99.99
aemuwsbwk1rqbmiz,2024-05-13 20:50:24,aemuwsbwk1rqbmiz_461,49.99
fq3crpnxcclhl7hs,2024-03-30 03:17:29,fq3crpnxcclhl7hs_462,4.99
sgl7pw1waihn6fwu,2024-03-29 15:07:18,sgl7pw1waihn6fwu_463,9.99
sgl7pw1waihn6fwu,2024-04-02 15:07:18,sgl7pw1waihn6fwu_464,4.99
sgl7pw1waihn6fwu,2024-04-01 15:07:18,sgl7pw1waihn6fwu_465,9.99
sgl7pw1waihn6fwu,2024-04-07 15:07:18,sgl7pw1waihn6fwu_466,14.99
1tmbe8sg8rl4qo1g,2024-03-28 19:19:06,1tmbe8sg8rl4qo1g_467,9.99
1tmbe8sg8rl4qo1g,2024-03-28 19:19:06,1tmbe8sg8rl4qo1g_468,14.99
1tmbe8sg8rl4qo1g,2024-04-01 19:19:06,1tmbe8sg8rl4qo1g_469,99.99
1tmbe8sg8rl4qo1g,2024-04-07 19:19:06,1tmbe8sg8rl4qo1g_470,9.99
1tmbe8sg8rl4qo1g,2024-04-18 19:19:06,1tmbe8sg8rl4qo1g_471,4.99
1tmbe8sg8rl4qo1g,2024-03-30 19:19:06,1tmbe8sg8rl4qo1g_472,99.99
vvcfbkjpol6xffwr,2024-03-10 08:00:44,vvcfbkjpol6xffwr_473,14.99
vvcfbkjpol6xffwr,2024-02-17 08:00:44,vvcfbkjpol6xffwr_474,49.99
vvcfbkjpol6xffwr,2024-02-26 08:00:44,vvcfbkjpol6xffwr_475,99.99
vvcfbkjpol6xffwr,2024-03-11 08:00:44,vvcfbkjpol6xffwr_476,14.99
vvcfbkjpol6xffwr,2024-02-29 08:00:44,vvcfbkjpol6xffwr_477,9.99
vvcfbkjpol6xffwr,2024-03-07 08:00:44,vvcfbkjpol6xffwr_478,4.99
vvcfbkjpol6xffwr,2024-03-04 08:00:44,vvcfbkjpol6xffwr_479,14.99
vvcfbkjpol6xffwr,2024-03-11 08:00:44,vvcfbkjpol6xffwr_480,14.99
vvcfbkjpol6xffwr,2024-03-12 08:00:44,vvcfbkjpol6xffwr_481,49.99
vvcfbkjpol6xffwr,2024-03-04 08:00:44,vvcfbkjpol6xffwr_482,99.99
2epg8d0v4o13vdky,2024-05-08 02:37:15,2epg8d0v4o13vdky_483,9.99
0alzwcvlccx8eg1r,2024-04-13 12:41:45,0alzwcvlccx8eg1r_484,99.99
0alzwcvlccx8eg1r,2024-03-30 12:41:45,0alzwcvlccx8eg1r_485,9.99
0alzwcvlccx8eg1r,2024-03-26 12:41:45,0alzwcvlccx8eg1r_486,99.99
0alzwcvlccx8eg1r,2024-04-08 12:41:45,0alzwcvlccx8eg1r_487,9.99
0alzwcvlccx8eg1r,2024-04-01 12:41:45,0alzwcvlccx8eg1r_488,14.99
0alzwcvlccx8eg1r,2024-03-29 12:41:45,0alzwcvlccx8eg1r_489,4.99
0alzwcvlccx8eg1r,2024-04-12 12:41:45,0alzwcvlccx8eg1r_490,9.99
65794442yltq39oa,2024-01-23 11:27:30,65794442yltq39oa_491,49.99
3qzouq5vnm6nymse,2024-01-14 19:15:30,3qzouq5vnm6nymse_492,9.99
ec7u9w8tu1lz725t,2024-04-10 00:42:03,ec7u9w8tu1lz725t_493,14.99
ec7u9w8tu1lz725t,2024-04-16 00:42:03,ec7u9w8tu1lz725t_494,4.99
0dh098nk2j8j12ae,2024-04-30 14:44:38,0dh098nk2j8j12ae_495,4.99
0dh098nk2j8j12ae,2024-04-18 14:44:38,0dh098nk2j8j12ae_496,4.99
0dh098nk2j8j12ae,2024-04-19 14:44:38,0dh098nk2j8j12ae_497,99.99
0dh098nk2j8j12ae,2024-04-21 14:44:38,0dh098nk2j8j12ae_498,4.99
0dh098nk2j8j12ae,2024-04-21 14:44:38,0dh098nk2j8j12ae_499,99.99
0dh098nk2j8j12ae,2024-04-30 14:44:38,0dh098nk2j8j12ae_500,9.99
0dh098nk2j8j12ae,2024-05-06 14:44:38,0dh098nk2j8j12ae_501,49.99
0dh098nk2j8j12ae,2024-05-09 14:44:38,0dh098nk2j8j12ae_502,49.99
go405ust1i2f1dtu,2024-02-14 20:45:03,go405ust1i2f1dtu_503,99.99
go405ust1i2f1dtu,2024-02-06 20:45:03,go405ust1i2f1dtu_504,99.99
szxc9boc9016wyho,2024-04-09 03:37:52,szxc9boc9016wyho_505,99.99
www77kug4qwjy2y5,2024-01-19 01:38:31,www77kug4qwjy2y5_506,49.99
www77kug4qwjy2y5,2024-01-17 01:38:31,www77kug4qwjy2y5_507,14.99
dwocsg5ctatej117,2024-01-26 17:59:41,dwocsg5ctatej117_508,49.99
dwocsg5ctatej117,2024-01-27 17:59:41,dwocsg5ctatej117_509,49.99
dwocsg5ctatej117,2024-02-09 17:59:41,dwocsg5ctatej117_510,49.99
dwocsg5ctatej117,2024-01-23 17:59:41,dwocsg5ctatej117_511,4.99
dwocsg5ctatej117,2024-01-25 17:59:41,dwocsg5ctatej117_512,49.99
dwocsg5ctatej117,2024-01-27 17:59:41,dwocsg5ctatej117_513,99.99
dwocsg5ctatej117,2024-02-12 17:59:41,dwocsg5ctatej117_514,14.99
dwocsg5ctatej117,2024-01-24 17:59:41,dwocsg5ctatej117_515,49.99
dwocsg5ctatej117,2024-01-25 17:59:41,dwocsg5ctatej117_516,14.99
dwocsg5ctatej117,2024-01-31 17:59:41,dwocsg5ctatej117_517,99.99
tfm1wokzv00gsx3e,2024-05-04 05:00:42,tfm1wokzv00gsx3e_518,14.99
vh4slkxyt58pu09h,2024-02-24 00:27:07,vh4slkxyt58pu09h_519,49.99
vh4slkxyt58pu09h,2024-02-19 00:27:07,vh4slkxyt58pu09h_520,4.99
vh4slkxyt58pu09h,2024-02-24 00:27:07,vh4slkxyt58pu09h_521,49.99
i4ceyslutmtp85il,2024-03-04 22:04:54,i4ceyslutmtp85il_522,9.99
1y4b82f7brzfof2p,2024-03-13 09:32:14,1y4b82f7brzfof2p_523,4.99
gbq8wkcg22l5xfzu,2024-03-11 08:22:53,gbq8wkcg22l5xfzu_524,14.99
oqj55vk5ovcypons,2024-02-14 21:45:04,oqj55vk5ovcypons_525,4.99
oqj55vk5ovcypons,2024-03-10 21:45:04,oqj55vk5ovcypons_526,4.99
oqj55vk5ovcypons,2024-02-11 21:45:04,oqj55vk5ovcypons_527,14.99
oqj55vk5ovcypons,2024-02-12 21:45:04,oqj55vk5ovcypons_528,9.99
oqj55vk5ovcypons,2024-02-23 21:45:04,oqj55vk5ovcypons_529,99.99
oqj55vk5ovcypons,2024-02-27 21:45:04,oqj55vk5ovcypons_530,9.99
oqj55vk5ovcypons,2024-02-14 21:45:04,oqj55vk5ovcypons_531,14.99
dyioraufgs135b23,2024-04-13 14:06:19,dyioraufgs135b23_532,14.99
dyioraufgs135b23,2024-03-24 14:06:19,dyioraufgs135b23_533,99.99
dyioraufgs135b23,2024-03-18 14:06:19,dyioraufgs135b23_534,4.99
9ra6qydezm7pdplg,2024-05-11 09:38:58,9ra6qydezm7pdplg_535,9.99
9ra6qydezm7pdplg,2024-05-12 09:38:58,9ra6qydezm7pdplg_536,99.99
9ra6qydezm7pdplg,2024-05-14 09:38:58,9ra6qydezm7pdplg_537,49.99
9ra6qydezm7pdplg,2024-05-04 09:38:58,9ra6qydezm7pdplg_538,49.99
9ra6qydezm7pdplg,2024-05-11 09:38:58,9ra6qydezm7pdplg_539,4.99
9ra6qydezm7pdplg,2024-05-07 09:38:58,9ra6qydezm7pdplg_540,49.99
0zlgdz1fv84j73f2,2024-03-02 08:04:04,0zlgdz1fv84j73f2_541,4.99
0zlgdz1fv84j73f2,2024-03-12 08:04:04,0zlgdz1fv84j73f2_542,49.99
0zlgdz1fv84j73f2,2024-03-20 08:04:04,0zlgdz1fv84j73f2_543,9.99
0zlgdz1fv84j73f2,2024-02-29 08:04:04,0zlgdz1fv84j73f2_544,9.99
0zlgdz1fv84j73f2,2024-03-23 08:04:04,0zlgdz1fv84j73f2_545,49.99
macl7gpi1p0czfmw,2024-01-31 10:47:53,macl7gpi1p0czfmw_546,49.99
655lnoz32j6132dl,2024-05-19 12:10:22,655lnoz32j6132dl_547,14.99
655lnoz32j6132dl,2024-05-05 12:10:22,655lnoz32j6132dl_548,4.99
655lnoz32j6132dl,2024-05-09 12:10:22,655lnoz32j6132dl_549,49.99
655lnoz32j6132dl,2024-04-27 12:10:22,655lnoz32j6132dl_550,49.99
655lnoz32j6132dl,2024-04-20 12:10:22,655lnoz32j6132dl_551,9.99
655lnoz32j6132dl,2024-05-16 12:10:22,655lnoz32j6132dl_552,9.99
655lnoz32j6132dl,2024-05-07 12:10:22,655lnoz32j6132dl_553,9.99
655lnoz32j6132dl,2024-05-07 12:10:22,655lnoz32j6132dl_554,9.99
655lnoz32j6132dl,2024-04-23 12:10:22,655lnoz32j6132dl_555,9.99
6s6apfuew7gdrmun,2024-02-12 21:07:55,6s6apfuew7gdrmun_556,99.99
jaeqr8dwshpm0gev,2024-03-10 20:33:11,jaeqr8dwshpm0gev_557,49.99
jaeqr8dwshpm0gev,2024-04-03 20:33:11,jaeqr8dwshpm0gev_558,4.99
5evkm40br823ggo6,2024-02-08 07:06:57,5evkm40br823ggo6_559,14.99
5evkm40br823ggo6,2024-02-18 07:06:57,5evkm40br823ggo6_560,99.99
5evkm40br823ggo6,2024-01-26 07:06:57,5evkm40br823ggo6_561,14.99
5evkm40br823ggo6,2024-02-02 07:06:57,5evkm40br823ggo6_562,4.99
5evkm40br823ggo6,2024-02-03 07:06:57,5evkm40br823ggo6_563,14.99
5evkm40br823ggo6,2024-01-27 07:06:57,5evkm40br823ggo6_564,14.99
5evkm40br823ggo6,2024-02-05 07:06:57,5evkm40br823ggo6_565,9.99
5evkm40br823ggo6,2024-02-18 07:06:57,5evkm40br823ggo6_566,14.99
5evkm40br823ggo6,2024-02-14 07:06:57,5evkm40br823ggo6_567,14.99
5evkm40br823ggo6,2024-01-31 07:06:57,5evkm40br823ggo6_568,49.99
92hfdqjru7nnbi80,2024-05-02 17:12:15,92hfdqjru7nnbi80_569,14.99
92hfdqjru7nnbi80,2024-05-03 17:12:15,92hfdqjru7nnbi80_570,99.99
92hfdqjru7nnbi80,2024-04-12 17:12:15,92hfdqjru7nnbi80_571,14.99
92hfdqjru7nnbi80,2024-04-10 17:12:15,92hfdqjru7nnbi80_572,14.99
92hfdqjru7nnbi80,2024-04-24 17:12:15,92hfdqjru7nnbi80_573,49.99
92hfdqjru7nnbi80,2024-04-25 17:12:15,92hfdqjru7nnbi80_574,9.99
92hfdqjru7nnbi80,2024-04-05 17:12:15,92hfdqjru7nnbi80_575,4.99
92hfdqjru7nnbi80,2024-04-11 17:12:15,92hfdqjru7nnbi80_576,4.99
a5jyti55lftr0oq9,2024-05-16 01:12:11,a5jyti55lftr0oq9_577,9.99
a5jyti55lftr0oq9,2024-05-23 01:12:11,a5jyti55lftr0oq9_578,14.99
a5jyti55lftr0oq9,2024-05-19 01:12:11,a5jyti55lftr0oq9_579,49.99
a5jyti55lftr0oq9,2024-05-25 01:12:11,a5jyti55lftr0oq9_580,99.99
a5jyti55lftr0oq9,2024-05-10 01:12:11,a5jyti55lftr0oq9_581,49.99
a5jyti55lftr0oq9,2024-05-01 01:12:11,a5jyti55lftr0oq9_582,14.99
o309hdaetlf3uat8,2024-02-16 20:16:17,o309hdaetlf3uat8_583,4.99
o309hdaetlf3uat8,2024-02-21 20:16:17,o309hdaetlf3uat8_584,99.99
o309hdaetlf3uat8,2024-03-05 20:16:17,o309hdaetlf3uat8_585,49.99
o309hdaetlf3uat8,2024-03-02 20:16:17,o309hdaetlf3uat8_586,4.99
